id,approval_amount,recommendation,redeem_ts,contacted,email_contacted_ts,sms_contacted_ts,birth_dt,state,city,zip_code,rent_or_own,months_at_current_residence,years_at_current_residence,direct_deposit,black_listed,language_preference,military_applicant,payment_frequency,scheduled_payment_amt,past_due_amt,account_payment_method,collections_category,days_past_due,number_of_payments,amount_financed,data_correction,merchant_id,source,initial_decision,last_payment_amount
305124531,613.00,APPROVE,,false,2019-01-29 09:36:05.489631,2019-04-23 13:14:54.410405,1987-12-18,TX,Del Valle,78617,OWN,0,2,true,false,EN,false,SEMI_MONTHLY,86.33,0.00,MANUAL,QUEUE_RECOVERY,0,24,0.00000,false,99994014,INTERNET,APPROVED,
534938088,205.00,APPROVE,,false,2019-07-17 13:36:11.493584,,1954-12-18,ND,Minot,58701,RENT,0,1,true,false,EN,false,BI_WEEKLY,45.46,408.96,MANUAL,QUEUE_180_DAY,216,26,,false,338308938,MERCHANT,APPROVED,84.50
639779097,1234.00,APPROVE,,false,2019-01-29 09:48:44.082345,2019-04-24 14:36:59.220692,1987-02-17,VA,Newport News,23608,OWN,5,1,true,false,EN,false,BI_WEEKLY,168.87,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,1811462,MERCHANT,APPROVED,147.55
552497356,610.00,APPROVE,,false,2019-01-30 13:39:54.606869,2019-01-30 13:39:29.621113,1989-04-04,NV,Las Vegas,89101,RENT,0,2,true,false,EN,false,BI_WEEKLY,83.82,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,314757321,MERCHANT,APPROVED,109.75
49584959,185.00,APPROVE,,false,2019-01-30 10:14:29.153267,,1956-01-22,FL,Hialeah,33010,RENT,2,2,false,false,EN,false,MONTHLY,81.67,0.00,MANUAL,QUEUE_RECOVERY,0,12,0.00000,false,10533074,MERCHANT,APPROVED,
278210394,556.00,APPROVE,,false,2019-01-28 12:26:51.034645,2019-04-23 12:55:31.816110,1968-04-08,CA,Los Angeles,90023,OWN,0,6,true,false,ES,false,MONTHLY,182.59,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,1155852,MERCHANT,APPROVED,
330965004,381.00,APPROVE,,false,2019-01-24 11:12:33.117682,2019-04-16 11:11:28.009104,1987-09-11,CA,Los Angeles,90057,RENT,6,0,true,false,EN,false,WEEKLY,24.72,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,22771786,MERCHANT,APPROVED,
509063059,612.00,APPROVE,,false,,,1965-04-24,NV,Las Vegas,89183,OWN,0,2,true,false,EN,false,BI_WEEKLY,93.30,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,10490778,MERCHANT,APPROVED,115.75
463341217,155.00,APPROVE,,false,2019-01-30 14:06:05.724322,,1954-02-21,CA,Los Angeles,90042,RENT,0,6,true,false,EN,false,MONTHLY,44.70,0.00,MANUAL,QUEUE_RECOVERY,0,12,,false,152285837,MERCHANT,APPROVED,
15063154,817.00,APPROVE,,false,2019-01-29 09:19:55.716883,,1985-03-05,TX,Fort Worth,76111,RENT,0,2,false,false,EN,false,MONTHLY,147.80,0.00,MANUAL,QUEUE_RECOVERY,0,12,0.00000,false,828535,MERCHANT,APPROVED,
637715309,735.00,APPROVE,,false,2019-07-17 12:28:30.565819,2019-07-17 12:28:30.735829,1984-08-13,OK,Tulsa,74145,OWN,0,5,true,false,ES,false,WEEKLY,49.68,1510.56,MANUAL,QUEUE_180_DAY,213,52,,false,261631116,MERCHANT,APPROVED,96.36
405384767,348.00,APPROVE,,false,2019-01-30 11:12:01.888004,2019-04-24 11:10:20.624448,1978-04-27,TX,Fort Worth,76179,RENT,0,2,true,false,EN,false,WEEKLY,25.59,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,281192977,SMS,APPROVED,
347771856,756.00,APPROVE,,false,2019-01-30 13:48:22.393489,2019-04-23 15:06:52.510685,1971-12-12,CA,Garden Grove,92840,RENT,0,3,false,false,ES,false,BI_WEEKLY,77.94,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,274539441,MERCHANT,APPROVED,
305285996,384.00,APPROVE,,false,2019-01-24 10:47:27.540113,2019-04-15 10:17:20.751888,1960-10-17,FL,Orlando,32806,RENT,0,1,true,false,EN,false,BI_WEEKLY,54.52,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,137727587,MERCHANT,APPROVED,
438577432,87.00,APPROVE,,false,2019-01-25 13:37:27.500960,,1991-04-06,UT,Coalville,84017,RENT,0,1,true,false,EN,false,BI_WEEKLY,45.84,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,347897670,MERCHANT,APPROVED,
673759913,240.00,APPROVE,,false,2019-02-19 12:13:05.534435,2019-05-13 10:39:00.240595,1980-02-12,OH,Cleveland,44125,RENT,2,4,true,false,EN,false,MONTHLY,75.30,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,490233361,SHORT_CODE,APPROVED,16.59
791466630,675.00,APPROVE,,false,2019-08-14 14:27:42.929626,2019-08-14 14:27:42.532283,1954-03-10,PA,Bensalem,19020,RENT,0,4,true,false,EN,false,WEEKLY,44.85,583.05,MANUAL,QUEUE_90_DAY,91,52,,false,232660427,MERCHANT,APPROVED,38.03
642439392,116.00,APPROVE,,false,2019-01-29 13:36:37.567174,2019-04-24 14:18:45.926926,1973-02-12,TX,Mission,78574,OWN,11,6,true,false,ES,false,MONTHLY,38.63,0.00,MANUAL,QUEUE_RECOVERY,0,24,,false,164185889,MERCHANT,APPROVED,92.84
118224748,253.00,APPROVE,,false,2019-01-29 14:36:50.187924,2019-04-23 10:04:48.494772,1985-09-24,TX,Progreso,78579,OWN,0,4,true,false,EN,false,WEEKLY,26.78,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,17995111,MERCHANT,APPROVED,
516652386,156.00,APPROVE,,false,2019-01-28 12:38:18.371603,,1976-07-20,CA,San Fernando,91340,RENT,10,1,true,false,ES,false,MONTHLY,61.60,0.00,MANUAL,QUEUE_RECOVERY,0,12,,false,80842381,MERCHANT,APPROVED,260.80
347842808,312.00,APPROVE,,false,2019-01-30 10:14:09.753649,2019-04-23 15:05:51.015492,1976-08-18,TX,Fort Worth,76106,OWN,1,6,true,false,EN,false,MONTHLY,115.55,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,263431878,MERCHANT,APPROVED,
594967784,683.00,APPROVE,,false,2019-01-29 14:34:14.869548,2019-04-24 14:13:24.880007,1969-07-29,FL,Jacksonville,32225,OWN,3,4,true,false,EN,false,WEEKLY,46.12,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,410652653,MERCHANT,APPROVED,41.57
408521639,964.00,APPROVE,,false,2019-01-25 09:08:37.281224,,1962-12-03,CA,Palmdale,93591,OWN,0,6,false,false,EN,false,WEEKLY,63.03,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,320346346,SNAP_FINANCE_COM,APPROVED,
619569158,478.00,APPROVE,,false,,,1983-08-15,AZ,Phoenix,85003,RENT,0,2,true,false,EN,false,MONTHLY,157.64,0.00,MANUAL,QUEUE_RECOVERY,0,24,,false,296919771,MERCHANT,APPROVED,73.46
373618347,1429.00,APPROVE,,false,,2019-04-24 10:09:07.319670,1986-01-24,FL,Hialeah,33012,RENT,6,2,false,false,ES,false,MONTHLY,469.61,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,7073983,MERCHANT,APPROVED,
430892456,513.00,APPROVE,,false,2019-01-24 11:49:34.899427,,1978-05-04,TX,Corpus Christi,78415,RENT,0,2,true,false,EN,false,WEEKLY,39.38,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,309677113,SNAP_FINANCE_COM,APPROVED,
208536069,288.00,APPROVE,,false,2019-01-28 12:12:13.733990,2019-04-23 12:11:23.770297,1987-12-10,CA,North Hills,91343,RENT,0,5,true,false,EN,false,MONTHLY,194.22,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,true,22771786,MERCHANT,DENIED,
457404839,293.00,APPROVE,,false,,,1982-02-17,AR,Texarkana,71854,OWN,11,6,true,false,EN,false,WEEKLY,19.91,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,421210271,MERCHANT,APPROVED,
364553388,438.00,APPROVE,,false,2019-01-30 12:35:18.671555,2019-04-23 11:20:59.075063,1983-09-01,MD,Windsor Mill,21244,RENT,0,3,true,false,EN,false,BI_WEEKLY,66.54,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,1422967,MERCHANT,APPROVED,
1291745,393.00,APPROVE,,false,2019-01-31 11:34:56.706483,,1970-05-12,TX,Dallas,75249,OWN,3,6,true,false,EN,false,MONTHLY,131.86,0.00,MANUAL,QUEUE_RECOVERY,0,12,0.00000,false,902652,MERCHANT,APPROVED_WITH_CONDITIONS,
492694601,539.00,APPROVE,,false,2019-01-24 12:33:53.925770,2019-04-16 12:23:28.649343,1989-12-11,UT,Midvale,84047,OWN,0,3,true,false,EN,false,BI_WEEKLY,73.30,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,66114,SNAP_FINANCE_COM,APPROVED,131.15
496966212,393.00,APPROVE,,false,2019-01-24 11:06:12.041182,2019-04-16 12:23:51.476084,1994-10-06,TX,Mercedes,78570,RENT,2,6,true,false,EN,false,WEEKLY,19.62,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,128616696,INTERNET,APPROVED,20.26
250907195,296.00,APPROVE,,false,2019-01-30 12:45:25.811715,,1957-04-09,CA,Bellflower,90706,OWN,11,6,true,false,EN,false,BI_WEEKLY,115.58,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,13405555,MERCHANT,APPROVED,
622807625,140.00,APPROVE,,false,2019-07-17 11:50:25.679000,2019-07-17 11:50:26.781000,1982-07-06,CA,Pacoima,91331,RENT,3,1,false,false,EN,false,SEMI_MONTHLY,21.84,0.00,MANUAL,QUEUE_RECOVERY,0,24,,false,413941058,INTERNET,APPROVED,97.39
144166747,377.00,APPROVE,,false,2019-01-25 09:34:28.814460,,1984-12-06,UT,Salt Lake City,84121,RENT,0,3,true,false,EN,false,MONTHLY,132.64,0.00,MANUAL,QUEUE_RECOVERY,0,12,0.00000,false,573,REMARKET,APPROVED,
648040291,727.00,APPROVE,,false,2019-08-14 10:37:25.747326,2019-08-14 10:37:30.737626,1987-12-15,PA,Philadelphia,19114,RENT,0,3,true,false,EN,false,BI_WEEKLY,138.10,1104.80,MANUAL,QUEUE_90_DAY,118,26,,false,254513799,INTERNET,APPROVED,165.25
382595047,1082.00,APPROVE,,false,2019-01-25 09:48:26.507193,2019-04-16 11:44:44.526907,1989-03-20,NV,Elko,89801,OWN,0,6,true,false,EN,false,BI_WEEKLY,134.30,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,7702,MERCHANT,APPROVED,
421842446,735.00,APPROVE,,true,2019-01-30 09:09:28.099000,,1967-04-02,CA,Los Angeles,90032,RENT,0,3,true,false,EN,false,WEEKLY,54.60,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,11403552,MERCHANT,APPROVED,
431259054,518.00,APPROVE,,false,,,1978-02-05,TN,Memphis,38111,OWN,11,6,true,false,EN,false,WEEKLY,34.14,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,395650319,SNAP_FINANCE_COM,APPROVED,
316442139,759.00,APPROVE,,false,2019-01-29 09:20:53.950276,2019-04-23 13:47:37.011858,1997-03-11,GA,Lithonia,30038,OWN,0,6,true,false,EN,false,BI_WEEKLY,97.31,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,1289490,INTERNET,APPROVED,
1367602,538.00,APPROVE,,false,2019-01-30 11:35:37.646926,,1980-10-28,IL,Chicago,60643,RENT,0,2,true,false,EN,false,BI_WEEKLY,67.56,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,496508,MERCHANT,APPROVED_WITH_CONDITIONS,
433553647,484.00,APPROVE,,false,2019-01-30 11:44:51.506000,2019-03-23 20:51:29.341000,1997-08-15,PA,Philadelphia,19124,OWN,3,2,true,false,EN,false,WEEKLY,69.75,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,34095470,MERCHANT,APPROVED,
548196685,708.00,APPROVE,,false,2019-01-24 13:15:52.103000,2019-03-16 14:37:01.184000,1992-03-31,MD,Catonsville,21228,OWN,8,5,false,false,EN,false,WEEKLY,46.54,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,368227058,MERCHANT,APPROVED,42.19
462538848,733.00,APPROVE,,false,2019-01-30 13:47:29.265786,,1989-02-06,CO,Colorado Springs,80917,RENT,7,3,true,false,EN,false,BI_WEEKLY,105.26,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,364612546,SNAP_FINANCE_COM,APPROVED,
587276938,549.00,APPROVE,,false,2019-01-31 11:13:57.224000,2019-03-23 23:12:05.630000,2000-07-06,AZ,Tempe,85283,RENT,11,0,true,false,EN,false,BI_WEEKLY,70.02,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,335327299,INTERNET,APPROVED,83.25
393623381,1059.00,APPROVE,,false,2019-01-25 11:58:03.313481,,1970-04-28,GA,Ellenwood,30294,OWN,0,6,true,false,EN,false,BI_WEEKLY,150.26,0.00,MANUAL,QUEUE_RECOVERY,0,24,0.00000,false,353884545,MERCHANT,APPROVED,
351757081,508.00,APPROVE,,false,2019-01-30 12:42:55.591800,2019-04-23 15:15:58.202241,1970-04-30,MD,Baltimore,21218,RENT,0,3,true,false,EN,false,BI_WEEKLY,84.62,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,1183362,MERCHANT,DENIED,
557699483,675.00,APPROVE,,false,2019-01-28 10:44:28.859541,,1984-08-27,TX,De Kalb,75559,RENT,0,2,true,false,EN,false,WEEKLY,46.55,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,385290334,MERCHANT,APPROVED,41.15
376716157,610.00,APPROVE,,false,2019-01-29 09:24:57.872598,2019-04-24 10:16:37.957559,1981-07-25,FL,Largo,33771,RENT,0,5,true,false,EN,false,BI_WEEKLY,97.13,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,170887819,MERCHANT,APPROVED,
472555316,460.00,APPROVE,,false,2019-01-25 13:38:13.420472,,1941-07-13,FL,Orlando,32808,OWN,1,1,false,false,EN,false,WEEKLY,30.11,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,240187580,SNAP_FINANCE_COM,APPROVED,
450892253,1223.00,APPROVE,,false,2019-01-25 11:58:20.636017,,1973-06-27,TX,Corpus Christi,78407,RENT,0,6,true,false,EN,false,WEEKLY,83.26,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,377605246,MERCHANT,APPROVED,
651673010,1533.00,APPROVE,,false,2019-01-29 14:36:42.559999,,1991-10-13,CA,Moreno Valley,92555,OWN,1,6,true,false,EN,false,BI_WEEKLY,235.00,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,149989872,MERCHANT,APPROVED,226.00
435604598,488.00,APPROVE,,false,2019-01-29 14:25:20.195822,,1995-08-07,CA,Hemet,92544,RENT,0,6,true,false,EN,false,BI_WEEKLY,71.25,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,344168641,SMS,APPROVED,
465339479,698.00,APPROVE,,false,2019-01-29 13:32:23.316262,2019-04-24 12:32:53.180736,1978-09-19,CA,Bell Gardens,90201,RENT,6,6,true,false,EN,false,WEEKLY,54.86,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,59255893,MERCHANT,APPROVED,
146614437,427.00,APPROVE,,false,2019-01-29 14:18:22.915269,,1971-12-07,TX,Grand Prairie,75052,OWN,8,10,true,false,EN,false,BI_WEEKLY,63.88,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,80275306,MERCHANT,APPROVED,
805833352,299.00,APPROVE,,false,,2019-08-14 12:33:39.319156,1946-09-24,NY,New York,10040,RENT,0,6,true,false,EN,false,MONTHLY,84.92,254.76,ACH,QUEUE_90_DAY,91,12,,false,364612546,SNAP_FINANCE_COM,APPROVED,97.97
621483693,643.00,APPROVE,,false,2019-07-17 11:09:07.500236,,1981-03-16,TX,Houston,77016,RENT,7,2,true,false,EN,false,BI_WEEKLY,89.59,1249.05,MANUAL,QUEUE_180_DAY,195,26,,false,413113718,MERCHANT,APPROVED,85.75
406994713,378.00,APPROVE,,false,2019-01-30 12:04:41.527182,,1992-10-12,AZ,Tucson,85718,RENT,0,10,true,false,EN,false,BI_WEEKLY,63.03,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,42949498,MERCHANT,APPROVED,
469361814,768.00,APPROVE,,false,2019-01-30 14:35:21.720215,,1983-04-24,TX,Austin,78741,RENT,2,1,true,false,EN,false,WEEKLY,70.53,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,353588973,MERCHANT,APPROVED,
359414031,620.00,APPROVE,,false,2019-01-28 12:17:36.674562,2019-04-23 15:30:27.331263,1996-06-29,NC,Rockingham,28379,OWN,2,6,true,false,EN,false,MONTHLY,201.67,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,354488479,MERCHANT,APPROVED,
616270096,823.00,APPROVE,,false,,,1982-01-14,NY,Bronx,10466,RENT,5,6,true,false,EN,false,BI_WEEKLY,129.92,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,356203040,SNAP_FINANCE_COM,APPROVED,161.35
622954361,858.00,APPROVE,,false,2019-01-28 12:26:21.794805,2019-04-24 14:27:51.620566,1979-12-23,NV,N Las Vegas,89084,RENT,0,1,true,false,EN,false,BI_WEEKLY,131.15,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,39081439,SMS,APPROVED,119.20
103254907,256.00,APPROVE,,false,2019-01-28 12:24:40.254820,2019-04-23 10:51:40.975197,1988-08-02,GA,Lithia Springs,30122,RENT,2,0,true,false,EN,false,BI_WEEKLY,45.13,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,245229,MERCHANT,APPROVED,
626323532,870.00,APPROVE,,false,,,1988-01-31,TX,San Antonio,78259,OWN,0,6,true,false,EN,false,BI_WEEKLY,113.50,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,60012257,SMS,APPROVED,104.20
512502745,786.00,APPROVE,,false,2019-01-30 12:40:28.631836,,1984-07-11,DC,Washington,20011,RENT,0,3,true,false,EN,false,BI_WEEKLY,101.54,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,303945,MERCHANT,APPROVED,94.75
370053336,108.00,APPROVE,,false,2019-01-29 14:16:12.153352,2019-04-24 10:01:35.864408,1979-05-29,TX,Fort Worth,76110,RENT,11,6,true,false,EN,false,BI_WEEKLY,67.24,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,8526795,MERCHANT,APPROVED,
698876702,535.00,APPROVE,,false,2019-07-17 12:06:03.695827,2019-07-17 12:06:04.233149,1990-10-02,SC,Greenville,29607,RENT,0,2,true,false,EN,false,BI_WEEKLY,63.82,829.66,MANUAL,QUEUE_180_DAY,182,26,,false,483533081,MERCHANT,APPROVED,58.15
673222816,944.00,APPROVE,,false,,,1970-07-26,TX,Brownsville,78526,OWN,0,6,false,false,EN,false,MONTHLY_WEEK,267.55,1605.30,MANUAL,QUEUE_180_DAY,182,12,,false,387521689,MERCHANT,APPROVED,247.14
474743710,658.00,APPROVE,,false,2019-01-31 11:46:17.186731,,1965-05-20,CA,Bakersfield,93304,RENT,0,4,true,false,ES,false,MONTHLY,222.07,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,388703277,MERCHANT,APPROVED,126.75
442908129,765.00,APPROVE,,true,,,1977-06-20,CA,Coachella,92236,RENT,5,2,false,false,EN,false,SEMI_MONTHLY,123.51,0.00,MANUAL,QUEUE_RECOVERY,0,24,0.00000,false,333192562,MERCHANT,APPROVED,
359669590,940.00,APPROVE,,false,2019-01-29 09:21:35.245684,,1985-06-26,GA,Smyrna,30080,RENT,3,2,true,false,EN,false,BI_WEEKLY,79.04,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,331510331,MERCHANT,APPROVED,
546502211,326.00,APPROVE,,false,2019-01-24 10:47:17.140051,,1967-12-30,CO,Aurora,80014,RENT,0,3,true,false,EN,false,BI_WEEKLY,49.25,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,14206566,MERCHANT,APPROVED,156.35
632580197,397.00,APPROVE,,false,2019-07-17 12:02:46.986598,,1988-03-04,TX,Dallas,75229,RENT,9,5,false,false,ES,false,MONTHLY,146.67,451.51,MANUAL,QUEUE_90_DAY,93,52,,false,119785001,MERCHANT,APPROVED,88.23
513582052,528.00,APPROVE,,false,2019-01-24 13:49:48.465640,2019-04-16 12:29:36.909313,1999-03-25,UT,West Valley,84119,OWN,0,6,true,false,EN,false,BI_WEEKLY,98.12,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,58463,MERCHANT,APPROVED,112.15
399853820,543.00,APPROVE,,false,2019-01-31 12:42:33.873348,2019-04-24 10:27:34.743880,1973-06-13,OH,Cleveland Hts,44121,OWN,0,6,true,false,EN,false,SEMI_MONTHLY,107.28,0.00,MANUAL,QUEUE_RECOVERY,0,24,0.00000,false,166016343,SNAP_FINANCE_COM,APPROVED,
203620741,317.00,APPROVE,,false,2019-01-24 13:24:35.195779,2019-04-16 10:35:24.190519,1996-05-11,CA,Oxnard,93033,RENT,0,19,false,false,EN,false,MONTHLY,136.00,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,449497,MERCHANT,APPROVED,
416193751,225.00,APPROVE,,false,2019-01-30 11:05:49.141896,,1939-12-30,NV,Las Vegas,89117,OWN,0,6,true,false,EN,false,MONTHLY,73.34,0.00,MANUAL,QUEUE_RECOVERY,0,12,0.00000,false,140277857,MERCHANT,APPROVED,
80193553,357.00,APPROVE,,false,2019-01-25 09:06:58.173654,2019-04-16 10:07:15.132306,1982-10-05,AL,Homewood,35209,RENT,0,2,true,false,EN,false,BI_WEEKLY,63.15,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,43031306,MERCHANT,APPROVED,
337096206,709.00,APPROVE,,false,2019-01-30 13:40:34.382054,2019-04-23 14:39:38.969985,1985-05-03,TX,Odessa,79761,OWN,0,1,true,false,EN,false,WEEKLY,42.28,0.00,CARD,QUEUE_RECOVERY,0,52,0.00000,false,42684817,MERCHANT,APPROVED,
318640981,938.00,APPROVE,,false,2019-01-29 09:46:33.542239,2019-04-23 13:52:50.196462,1989-07-22,TX,Houston,77041,OWN,0,6,false,false,EN,false,WEEKLY,79.85,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,20192671,INTERNET,APPROVED,
335386976,1108.00,APPROVE,,false,2019-01-25 09:44:20.352241,2019-04-16 11:15:38.087883,1988-09-02,PA,Philadelphia,19141,OWN,0,6,true,false,EN,false,BI_WEEKLY,167.49,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,170277286,INTERNET,APPROVED,
378614373,360.00,APPROVE,,false,2019-01-28 09:33:57.154104,2019-04-23 14:09:16.596295,1994-01-02,DE,Laurel,19956,RENT,2,0,false,false,EN,false,BI_WEEKLY,49.33,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,147218341,MERCHANT,APPROVED,
306912921,348.00,APPROVE,,false,,2019-04-23 10:56:56.222681,1976-07-14,CA,Delano,93215,OWN,0,6,true,false,EN,false,MONTHLY,107.68,0.00,MANUAL,QUEUE_RECOVERY,0,12,0.00000,false,23562534,MERCHANT,APPROVED,
525893217,719.00,APPROVE,,false,,,1987-01-05,CA,Lancaster,93535,RENT,8,1,true,false,EN,false,WEEKLY,44.58,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,80842381,MERCHANT,APPROVED,49.97
501000303,364.00,APPROVE,,false,2019-01-28 12:51:23.413524,,1975-01-29,TX,Dallas,75217,RENT,0,6,false,false,ES,false,BI_WEEKLY,88.93,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,449614511,MERCHANT,APPROVED,84.69
650163342,1863.00,APPROVE,,false,2019-07-17 11:16:25.593231,2019-07-17 11:16:28.718048,1972-04-21,TX,Houston,77088,OWN,0,6,true,false,ES,false,BI_WEEKLY,247.63,3714.45,MANUAL,QUEUE_180_DAY,210,26,,false,558657,MERCHANT,APPROVED,225.00
214953642,689.00,APPROVE,,true,2019-01-25 09:19:26.573000,2019-04-16 10:37:30.046293,1964-04-18,SC,Abbeville,29620,OWN,0,13,true,false,EN,false,WEEKLY,53.13,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,711295,MERCHANT,APPROVED,
286418327,824.00,APPROVE,,false,2019-01-30 14:43:59.330295,2019-04-23 13:00:04.213184,1987-08-02,CA,Long Beach,90805,RENT,1,0,true,false,EN,false,SEMI_MONTHLY,120.26,0.00,MANUAL,QUEUE_RECOVERY,0,24,0.00000,false,111502191,MERCHANT,APPROVED,
581485418,907.00,APPROVE,,false,2019-01-25 09:39:30.800270,,1986-03-17,MI,Warren,48091,RENT,9,0,true,false,EN,false,MONTHLY_WEEK,297.15,0.00,MANUAL,QUEUE_RECOVERY,0,12,,false,490233473,MERCHANT,APPROVED,296.75
386796674,625.00,APPROVE,,false,2019-01-24 10:35:58.361020,2019-04-15 10:34:40.445553,1962-12-01,CA,Temecula,92591,RENT,1,2,true,false,EN,false,SEMI_MONTHLY,100.84,0.00,MANUAL,QUEUE_RECOVERY,0,24,0.00000,false,173456789,KIOSK,APPROVED,
640317795,699.00,APPROVE,,false,2019-07-17 12:07:36.069625,2019-07-17 12:07:35.218057,1968-03-26,AR,Little Rock,72209,RENT,0,6,true,false,EN,false,BI_WEEKLY,91.79,1376.85,MANUAL,QUEUE_180_DAY,210,52,,false,13121227,MERCHANT,APPROVED,44.76
494264248,609.00,APPROVE,,false,2019-01-28 10:16:28.793506,2019-04-24 13:02:06.779407,1980-08-30,TX,Tyler,75702,OWN,0,6,true,false,EN,false,BI_WEEKLY,108.74,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,477938193,MERCHANT,APPROVED,115.75
356919169,891.00,APPROVE,,false,2019-01-24 10:09:07.473824,2019-04-15 10:28:33.609793,1997-12-03,TX,Dayton,77535,OWN,0,4,,false,EN,false,WEEKLY,50.38,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,17664529,MERCHANT,APPROVED,
19780665,529.00,APPROVE,,false,2019-01-24 12:04:31.406861,,1991-04-10,CA,San Diego,92113,RENT,0,3,true,false,EN,false,BI_WEEKLY,69.45,0.00,MANUAL,QUEUE_RECOVERY,0,26,0.00000,false,120477,MERCHANT,APPROVED,
729390055,209.00,APPROVE,,false,2019-07-17 12:03:36.973295,2019-07-17 12:03:37.735298,1985-08-12,TX,San Antonio,78230,RENT,0,1,true,false,EN,false,BI_WEEKLY,29.84,417.76,MANUAL,QUEUE_180_DAY,196,26,,false,191412609,SMS,APPROVED,117.25
461183120,436.00,APPROVE,,false,2019-01-24 12:17:55.184377,,1999-09-04,TX,Rio Grande City,78582,OWN,5,6,true,false,EN,false,SEMI_MONTHLY,78.90,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,341631075,SMS,APPROVED,
574541383,482.00,APPROVE,,false,2019-01-30 09:37:08.595000,,1976-08-20,NM,Ruidoso,88345,RENT,8,4,true,false,EN,false,WEEKLY,31.96,0.00,MANUAL,QUEUE_RECOVERY,0,52,,false,452360590,SMS,APPROVED,37.98
285853392,729.00,APPROVE,,false,2019-01-28 10:16:46.592658,,1960-09-01,TX,Garland,75042,OWN,11,6,true,false,EN,false,WEEKLY,70.26,0.00,MANUAL,QUEUE_RECOVERY,0,52,0.00000,false,55934134,MERCHANT,APPROVED,
