id,approval_amount,recommendation,redeem_ts,contacted,email_contacted_ts,sms_contacted_ts,birth_dt,state,city,zip_code,rent_or_own,months_at_current_residence,years_at_current_residence,direct_deposit,black_listed,language_preference,military_applicant,payment_frequency,scheduled_payment_amt,past_due_amt,account_payment_method,collections_category,days_past_due,number_of_payments,amount_financed,data_correction,merchant_id,source,initial_decision,last_payment_amount
439617192,1046.00,APPROVE,2019-02-27 10:18:08.710000,false,2019-01-24 13:40:48.285000,,1991-09-09,AZ,Tucson,85706,RENT,8,0,true,false,EN,false,BI_WEEKLY,185.98,0.00,MANUAL,,0,52,0.00000,false,18534632,SNAP_FINANCE_COM,APPROVED,
429444204,409.00,APPROVE,2019-02-27 10:18:47.133000,false,2019-01-25 09:38:18.645000,,1991-09-09,AZ,Tucson,85706,RENT,8,0,true,false,EN,false,BI_WEEKLY,57.32,0.00,MANUAL,,0,52,0.00000,false,318637401,MERCHANT,APPROVED,
462354207,140.00,APPROVE,2019-02-25 10:09:50.422000,false,2019-02-19 10:27:10.210000,2019-02-19 10:26:02.227000,1980-09-12,NY,Ballston Spa,12020,RENT,9,0,true,false,EN,false,SEMI_MONTHLY,83.49,0.00,MANUAL,,0,24,,false,328059806,INTERNET,APPROVED,
514442259,156.00,APPROVE,2019-02-27 10:21:54.288000,false,2019-01-29 09:20:33.040000,,1979-01-13,CO,Sedgwick,80749,RENT,0,6,false,false,EN,false,WEEKLY,24.95,0.00,MANUAL,,0,52,,false,10617701,SNAP_FINANCE_COM,APPROVED,65.70
416059429,1356.00,APPROVE,2019-03-01 09:57:08.819000,false,2019-01-24 11:11:50.379000,2019-01-24 11:10:03.158000,1997-02-05,NY,Bronx,10455,RENT,0,5,true,false,EN,false,BI_WEEKLY,186.58,0.00,MANUAL,,0,26,0.00000,false,333164549,MERCHANT,APPROVED,
612451266,549.00,APPROVE,2019-02-25 10:11:19.421000,false,2019-02-19 10:28:43.627000,2019-02-19 10:26:21.525000,1994-06-22,TX,Whitney,76692,OWN,0,5,false,false,EN,false,WEEKLY,42.86,0.00,CARD,,0,52,,false,461054086,MERCHANT,APPROVED,75.84
469613281,416.00,APPROVE,2019-03-01 10:02:28.071000,false,2019-01-30 10:05:48.132000,2019-01-30 10:05:13.885000,1968-05-22,CT,Waterbury,06704,RENT,1,0,true,false,EN,false,MONTHLY,220.86,0.00,MANUAL,,0,24,,false,308381976,MERCHANT,APPROVED,
550775166,222.00,APPROVE,2019-03-01 10:06:55.186000,false,2019-01-31 11:20:40.028000,,1971-12-10,CA,Moreno Valley,92557,RENT,0,6,true,false,EN,false,MONTHLY,69.28,0.00,MANUAL,,0,12,,false,317794860,MERCHANT,APPROVED,194.33
588862070,584.00,APPROVE,2019-02-27 10:34:45.695000,false,2019-02-19 12:05:51.920000,2019-02-19 12:04:18.639000,1986-07-06,AZ,Tucson,85742,OWN,6,0,true,false,EN,false,SEMI_MONTHLY,152.72,0.00,MANUAL,,0,24,,false,39902788,INTERNET,APPROVED,267.26
475422292,196.00,APPROVE,2019-02-27 10:35:34.521000,false,2019-01-30 14:44:01.744000,2019-01-30 14:39:52.546000,1977-07-09,TN,Antioch,37013,OWN,10,6,true,false,EN,false,BI_WEEKLY,56.01,0.00,MANUAL,,0,26,,false,26248,MERCHANT,APPROVED,59.40
540671212,610.00,APPROVE,2019-02-25 10:13:08.716000,false,2019-01-28 10:01:55.753000,2019-01-28 09:58:47.037000,1989-08-23,FL,Orlando,32808,RENT,1,3,true,false,EN,false,MONTHLY,217.69,0.00,CARD,,0,26,,false,490232146,MERCHANT,APPROVED,96.30
373691168,199.00,APPROVE,2019-02-27 10:36:03.673000,false,2019-01-29 14:09:25.544000,,1984-06-06,FL,North Miami,33161,OWN,0,5,true,false,EN,false,BI_WEEKLY,84.62,0.00,MANUAL,,0,26,0.00000,false,149807847,MERCHANT,APPROVED,
519357097,300.00,APPROVE,2019-03-01 10:08:55.849000,false,2019-01-30 10:18:52.146000,2019-01-30 10:15:33.481000,1973-05-21,FL,Palm Bay,32905,RENT,2,1,true,false,EN,false,BI_WEEKLY,40.15,0.00,CARD,,0,26,,false,420833131,INTERNET,APPROVED,50.75
470958085,332.00,APPROVE,2019-03-01 10:09:43.616000,false,2019-01-24 11:16:13.491000,2019-01-24 11:14:23.683000,1967-08-27,MS,Byram,39272,OWN,0,6,true,false,EN,false,WEEKLY,30.87,0.00,CARD,,0,52,,false,308903069,MERCHANT,DENIED,
485322493,1097.00,APPROVE,2019-02-27 10:41:24.723000,false,2019-01-31 11:16:34.004000,,1974-06-24,OK,Tulsa,74116,RENT,0,2,true,false,EN,false,MONTHLY,307.30,0.00,MANUAL,,0,52,,false,329693788,MERCHANT,APPROVED,72.00
549690823,374.00,APPROVE,2019-02-25 10:15:18.279000,false,2019-02-19 10:26:25.447000,2019-02-19 10:24:55.783000,1987-05-24,SC,West Columbia,29169,RENT,0,2,true,false,EN,false,BI_WEEKLY,66.07,0.00,MANUAL,,0,26,,false,182986150,MERCHANT,APPROVED,49.75
482925020,269.00,APPROVE,2019-02-27 10:53:08.236000,false,2019-02-19 10:23:52.822000,2019-02-19 10:23:43.710000,1997-05-18,FL,Lehigh Acres,33973,RENT,0,2,true,false,EN,false,WEEKLY,43.98,0.00,MANUAL,,0,52,,false,210708816,SMS,APPROVED,33.15
526817050,767.00,APPROVE,2019-02-27 11:04:36.219000,false,2019-01-24 11:23:50.757000,2019-01-24 11:21:04.765000,1991-12-11,AZ,Chandler,85226,RENT,2,0,true,false,EN,false,MONTHLY,235.05,0.00,MANUAL,,0,26,,false,334261629,MERCHANT,APPROVED,101.10
498894382,309.00,APPROVE,2019-03-01 10:13:37.361000,false,2019-01-29 09:45:25.092000,2019-01-29 09:42:30.493000,1989-09-20,NY,Bronx,10462,RENT,0,5,true,false,EN,false,BI_WEEKLY,51.77,0.00,CARD,,0,26,,false,97849044,MERCHANT,APPROVED,118.25
471000726,183.00,APPROVE,2019-03-01 10:38:18.713000,false,2019-02-19 10:18:17.832000,2019-02-19 10:17:56.586000,1965-04-19,UT,West Jordan,84084,RENT,0,3,true,false,EN,false,MONTHLY,101.88,0.00,ACH,,0,12,,false,366161197,MERCHANT,APPROVED,
522561640,221.00,APPROVE,2019-02-25 10:48:46.095000,false,2019-01-25 11:49:51.354000,,1967-05-02,FL,Jacksonville,32210,OWN,0,6,true,false,EN,false,BI_WEEKLY,33.46,0.00,CARD,,0,26,,false,428764306,SNAP_FINANCE_COM,APPROVED,137.14
441820922,51.00,APPROVE,2019-03-01 10:43:35.303000,false,2019-02-19 10:29:45.451000,2019-02-19 10:28:53.283000,1994-02-01,GA,Fairburn,30213,RENT,0,1,true,false,EN,false,BI_WEEKLY,102.83,0.00,MANUAL,,0,26,0.00000,false,311147368,SNAP_FINANCE_COM,APPROVED,
415447209,625.00,APPROVE,2019-03-01 10:46:48.175000,false,2019-01-29 09:29:34.447000,,1990-10-25,AZ,Tucson,85710,RENT,0,6,true,false,EN,false,MONTHLY,251.88,0.00,MANUAL,,0,24,0.00000,false,28957534,MERCHANT,APPROVED,
358769210,737.00,APPROVE,2019-02-27 11:07:10.951000,false,2019-01-29 09:48:58.614000,,1996-05-10,NE,Hastings,68901,RENT,0,3,true,false,EN,false,BI_WEEKLY,98.94,0.00,MANUAL,,0,26,0.00000,false,5853454,MERCHANT,APPROVED,
531383299,1349.00,APPROVE,2019-02-27 11:07:43.339000,false,2019-01-30 13:20:03.411000,2019-01-30 13:15:21.139000,1985-05-15,TX,Dallas,75215,OWN,4,6,true,false,EN,false,BI_WEEKLY,239.39,0.00,MANUAL,,0,26,,false,1384864,MERCHANT,APPROVED,221.50
564677451,612.00,APPROVE,2019-02-25 10:50:28.269000,false,2019-01-29 13:30:59.142000,2019-01-29 13:25:45.308000,1980-03-31,AZ,Laveen,85339,RENT,0,2,true,false,EN,false,BI_WEEKLY,113.78,0.00,CARD,,0,26,,false,375128897,MERCHANT,APPROVED,103.22
564246259,1063.00,APPROVE,2019-02-27 11:12:13.939000,false,2019-02-19 10:18:21.912000,2019-02-19 10:18:12.667000,1984-05-05,CA,Commerce,90022,RENT,0,5,true,false,EN,false,MONTHLY,401.08,0.00,MANUAL,,0,52,,false,4416877,MERCHANT,APPROVED,86.67
364290256,203.00,APPROVE,2019-02-27 11:12:17.270000,false,2019-01-30 09:12:33.814000,2019-01-30 09:09:57.829000,1997-11-28,AZ,Tucson,85706,RENT,0,3,false,false,EN,false,SEMI_MONTHLY,57.62,0.00,MANUAL,,0,24,0.00000,false,28957534,MERCHANT,APPROVED,
656434172,1210.00,APPROVE,2019-03-01 11:28:08.337000,false,,2019-01-28 09:54:51.119000,1964-03-06,TX,Cypress,77433,RENT,0,1,true,false,EN,false,BI_WEEKLY,185.27,0.00,MANUAL,,0,26,,false,490234815,MERCHANT,APPROVED,225.00
615661913,436.00,APPROVE,2019-02-25 10:57:55.890000,false,,,1987-09-01,OK,Oklahoma City,73142,RENT,11,6,false,false,EN,false,BI_WEEKLY,47.26,0.00,MANUAL,,0,26,,false,315845332,SNAP_FINANCE_COM,APPROVED,45.65
493517844,891.00,APPROVE,2019-03-01 11:37:11.052000,false,2019-01-24 09:08:12.842000,2019-01-24 09:07:59.655000,1981-03-14,MS,Magee,39111,RENT,1,0,true,false,EN,false,MONTHLY,325.76,0.00,MANUAL,,0,52,,false,126579901,MERCHANT,APPROVED,58.76
484175896,224.00,APPROVE,2019-03-01 11:54:18.680000,false,2019-01-29 13:12:05.700000,2019-01-29 13:09:52.007000,1993-11-29,GA,Lawrenceville,30046,RENT,0,2,false,false,EN,false,BI_WEEKLY,55.42,0.00,MANUAL,,0,26,,false,465893663,MERCHANT,APPROVED,93.35
622683438,796.00,APPROVE,2019-02-27 11:13:18.820000,false,2019-01-28 09:40:31.042000,2019-01-28 09:38:33.625000,1961-11-28,TX,Pecos,79772,OWN,0,1,true,false,EN,false,MONTHLY,325.08,0.00,MANUAL,,0,12,,false,55934134,MERCHANT,APPROVED,273.00
565651570,1393.00,APPROVE,2019-02-25 11:01:03.823000,false,2019-02-19 10:32:47.277000,2019-02-19 10:29:48.986000,1981-09-11,NY,Bronx,10467,RENT,6,5,false,false,EN,false,WEEKLY,121.85,0.00,CARD,,0,52,,false,427010886,SMS,APPROVED,110.73
625959731,1679.00,APPROVE,2019-02-27 11:19:20.032000,false,2019-01-28 10:47:23.215000,2019-01-28 10:45:30.156000,1989-12-21,TX,Tomball,77377,OWN,6,1,true,false,EN,false,MONTHLY,474.69,0.00,MANUAL,,0,52,,false,17664529,MERCHANT,APPROVED,108.15
534770447,605.00,APPROVE,2019-02-27 11:20:03.769000,false,2019-02-19 12:02:52.387000,,1990-03-20,GA,Cumming,30041,RENT,0,3,true,false,EN,false,WEEKLY,58.02,0.00,MANUAL,,0,52,,false,396120835,MERCHANT,APPROVED,58.92
526374750,480.00,APPROVE,2019-03-01 11:54:41.069000,false,2019-01-24 11:43:10.405000,2019-01-24 11:40:45.122000,1961-12-13,GA,Hampton,30228,OWN,8,6,true,false,EN,false,MONTHLY,230.83,0.00,CARD,,0,24,,false,44920810,MERCHANT,APPROVED,87.78
647586165,217.00,APPROVE,2019-03-01 12:00:47.987000,false,2019-02-19 10:31:17.208000,2019-02-19 10:29:51.832000,1990-06-26,TX,Baytown,77520,OWN,1,6,false,false,EN,false,BI_WEEKLY,23.73,0.00,MANUAL,,0,26,,false,152285837,MERCHANT,APPROVED,106.55
562755241,517.00,APPROVE,2019-02-25 11:01:28.950000,false,2019-02-19 12:04:08.371000,,1991-09-05,TN,Knoxville,37918,RENT,0,1,true,false,EN,false,BI_WEEKLY,79.39,0.00,MANUAL,,0,26,,false,324667496,MERCHANT,APPROVED,78.25
432867123,614.00,APPROVE,2019-03-01 12:01:41.256000,false,2019-01-30 12:46:54.032000,2019-01-30 12:44:57.291000,1976-09-10,TX,San Antonio,78263,OWN,7,6,true,false,EN,false,BI_WEEKLY,143.64,0.00,MANUAL,,0,52,0.00000,false,335350850,MERCHANT,APPROVED,
447076158,151.00,APPROVE,2019-02-27 11:20:53.518000,false,2019-02-19 10:19:25.512000,2019-02-19 10:18:47.926000,1976-03-12,AZ,Tucson,85712,RENT,0,6,true,false,EN,false,WEEKLY,24.09,0.00,MANUAL,,0,52,0.00000,false,304855422,MERCHANT,APPROVED,
450402432,368.00,APPROVE,2019-02-27 11:23:15.922000,false,2019-01-29 13:33:35.561000,,1989-03-11,WA,Tacoma,98409,RENT,6,0,true,false,EN,false,BI_WEEKLY,54.95,0.00,MANUAL,,0,26,0.00000,false,56391552,MERCHANT,APPROVED,
472239453,143.00,APPROVE,2019-02-25 11:01:53.724000,false,2019-02-19 12:01:05.673000,2019-02-19 12:00:52.402000,1999-08-29,TX,Dallas,75211,RENT,3,5,true,false,EN,false,BI_WEEKLY,88.87,0.00,CARD,,0,26,,false,939380,MERCHANT,APPROVED,
681195744,587.00,APPROVE,2019-02-27 11:27:30.689000,false,2019-02-19 12:13:41.293000,2019-02-19 12:11:43.956000,1990-07-02,FL,St Petersburg,33713,RENT,0,6,true,false,EN,false,BI_WEEKLY,87.88,0.00,MANUAL,,0,26,,false,490233346,SMS,APPROVED,81.15
523793481,387.00,APPROVE,2019-02-27 11:46:45.644000,false,2019-02-19 10:25:48.257000,,1986-07-29,TX,Corpus Christi,78413,RENT,4,3,true,false,EN,false,BI_WEEKLY,85.01,0.00,MANUAL,,0,26,,false,490231841,SNAP_FINANCE_COM,APPROVED,166.00
429151618,114.00,APPROVE,2019-03-01 12:15:32.692000,false,2019-01-24 11:07:38.382000,2019-01-24 11:07:10.776000,1963-07-06,PA,Philadelphia,19121,OWN,0,6,true,false,EN,false,BI_WEEKLY,79.79,0.00,CARD,,0,26,0.00000,false,254480435,MERCHANT,APPROVED,
599270195,776.00,APPROVE,2019-03-01 13:06:11.635000,false,2019-01-30 14:37:02.699000,,1993-05-26,FL,Jacksonville,32216,RENT,0,1,true,false,EN,false,BI_WEEKLY,116.95,0.00,CARD,,0,26,,false,364612546,SNAP_FINANCE_COM,APPROVED,118.40
568098990,1061.00,APPROVE,2019-02-25 11:04:06.629000,false,2019-01-28 09:34:19.487000,,1998-03-13,CO,Denver,80239,OWN,0,6,true,false,EN,false,MONTHLY,293.12,0.00,CARD,,0,52,,false,10617701,MERCHANT,APPROVED,110.73
624891858,117.00,APPROVE,2019-03-01 13:07:04.174000,false,2019-01-30 12:17:26.205000,2019-01-30 12:13:20.898000,1987-09-29,PA,Middletown,17057,RENT,0,3,true,false,EN,false,MONTHLY,33.71,0.00,MANUAL,,0,12,,false,474180620,SNAP_FINANCE_COM,APPROVED,58.25
393309061,342.00,APPROVE,2019-03-01 13:10:51.229000,false,2019-01-24 12:13:10.063000,,1965-11-26,CA,Temecula,92592,RENT,0,4,true,false,EN,false,WEEKLY,27.33,0.00,MANUAL,,0,52,0.00000,false,419386,MERCHANT,APPROVED,
546974316,526.00,APPROVE,2019-02-27 11:50:53.335000,false,2019-02-19 12:03:47.062000,2019-02-19 12:02:51.365000,1995-12-20,TX,San Antonio,78228,RENT,0,6,true,false,EN,false,BI_WEEKLY,90.50,0.00,MANUAL,,0,26,,false,152491771,SMS,APPROVED,94.85
409720125,195.00,APPROVE,2019-02-27 11:53:09.053000,false,2019-01-30 14:04:57.910000,2019-01-30 14:05:08.630000,1990-11-12,CO,Pueblo,81001,OWN,6,2,true,false,EN,false,MONTHLY,216.90,0.00,MANUAL,,0,12,0.00000,false,139086603,MERCHANT,APPROVED,
540532532,1225.00,APPROVE,2019-02-25 11:05:26.989000,false,2019-01-24 13:23:45.438000,,1969-02-11,TX,Kingwood,77339,RENT,5,0,false,false,EN,false,MONTHLY,441.78,0.00,MANUAL,QUEUE_RECOVERY,0,26,,false,17505752,SNAP_FINANCE_COM,APPROVED,127.90
494300847,250.00,APPROVE,2019-02-27 11:56:50.896000,false,2019-01-31 12:10:33.990000,2019-01-31 12:08:00.246000,1979-11-03,FL,Jacksonville,32210,RENT,0,6,true,false,EN,false,WEEKLY,31.39,0.00,MANUAL,,0,52,,false,350603048,MERCHANT,APPROVED,28.47
637711253,601.00,APPROVE,2019-03-01 13:13:04.545000,false,2019-02-19 12:09:12.139000,2019-02-19 12:07:34.203000,1996-11-22,DE,Wilmington,19801,RENT,0,1,true,false,EN,false,BI_WEEKLY,72.05,0.00,MANUAL,,0,26,,false,280929625,INTERNET,APPROVED,74.60
507546730,590.00,APPROVE,2019-02-27 11:59:07.842000,false,2019-01-29 14:18:53.702000,,1992-10-08,TX,Cedar Creek,78612,OWN,11,5,true,false,EN,false,WEEKLY,57.80,0.00,MANUAL,,0,52,,false,453000483,MERCHANT,APPROVED,54.57
456402508,125.00,APPROVE,2019-03-01 13:27:25.732000,false,,2019-02-19 10:30:11.567000,1991-01-10,FL,Ocala,34473,RENT,5,1,true,false,EN,false,BI_WEEKLY,81.52,0.00,MANUAL,,0,52,0.00000,false,549773,SNAP_FINANCE_COM,APPROVED,
549340013,889.00,APPROVE,2019-02-25 11:06:13.579000,false,2019-02-19 12:03:40.911000,2019-02-19 12:03:30.496000,1982-02-17,TX,Cypress,77433,RENT,0,1,true,false,EN,false,WEEKLY,78.36,0.00,CARD,,0,52,,false,428679260,MERCHANT,APPROVED,70.38
397280322,170.00,APPROVE,2019-03-01 13:29:30.567000,false,2019-01-24 10:11:49.553000,2019-01-24 10:10:02.707000,1987-10-17,CA,Spring Valley,91978,RENT,0,6,true,false,EN,false,MONTHLY,139.04,0.00,MANUAL,,0,12,0.00000,false,303646175,SMS,APPROVED,
544067028,1371.00,APPROVE,2019-02-27 11:59:33.084000,false,2019-01-28 10:45:23.239000,2019-01-28 10:41:30.838000,1967-03-05,AZ,Tucson,85706,RENT,6,2,true,false,EN,false,WEEKLY,110.08,0.00,MANUAL,,0,52,,false,39902788,KIOSK,APPROVED,74.40
584913952,665.00,APPROVE,2019-02-25 11:06:34.564000,false,2019-01-31 11:45:55.340000,,1979-11-27,AZ,Sells,85634,OWN,2,6,true,false,EN,false,BI_WEEKLY,88.62,0.00,MANUAL,,0,26,,false,317298436,SNAP_FINANCE_COM,APPROVED,127.00
545374328,294.00,APPROVE,2019-02-27 12:00:38.746000,false,2019-01-30 09:38:36.039000,2019-01-30 09:36:30.233000,1990-07-25,CO,Longmont,80503,RENT,0,2,true,false,EN,false,WEEKLY,23.76,0.00,MANUAL,,0,52,,false,188946370,SNAP_FINANCE_COM,APPROVED,59.25
502631282,791.00,APPROVE,2019-02-27 12:02:05.433000,false,2019-01-28 10:36:56.182000,2019-01-28 10:36:51.940000,1978-03-27,TX,Katy,77449,OWN,0,6,true,false,EN,false,BI_WEEKLY,106.36,0.00,MANUAL,,0,26,,false,383109870,MERCHANT,APPROVED,84.50
483752256,484.00,APPROVE,2019-03-01 13:30:05.207000,false,2019-01-29 13:27:23.867000,2019-01-29 13:23:01.749000,1990-05-30,CA,San Diego,92139,RENT,0,1,true,false,EN,false,SEMI_MONTHLY,86.32,0.00,MANUAL,,0,24,,false,207500,MERCHANT,APPROVED,191.25
456668645,311.00,APPROVE,2019-03-01 13:31:22.567000,false,2019-01-30 10:21:42.192000,,1990-11-21,GA,Wrens,30833,OWN,0,6,true,false,EN,false,BI_WEEKLY,62.34,0.00,MANUAL,,0,52,0.00000,false,79397600,SMS,APPROVED,
442909216,738.00,APPROVE,2019-02-25 11:07:15.138000,false,2019-01-24 13:14:46.333000,2019-01-24 13:13:36.197000,1988-01-30,FL,Tampa,33647,RENT,5,6,true,false,EN,false,SEMI_MONTHLY,130.00,0.00,ACH,,0,24,0.00000,false,179837981,MERCHANT,APPROVED,
505952410,210.00,APPROVE,2019-03-01 13:32:37.223000,false,2019-01-29 14:22:05.982000,2019-01-29 14:20:00.988000,1970-02-06,CO,Rangely,81648,RENT,6,0,true,false,EN,false,MONTHLY,77.76,0.00,MANUAL,,0,12,,false,188247,SNAP_FINANCE_COM,APPROVED,256.63
632223352,1492.00,APPROVE,2019-02-27 12:05:04.297000,false,2019-01-28 10:02:54.338000,2019-01-28 09:59:50.457000,1987-01-08,FL,Kissimmee,34744,RENT,0,6,true,false,ES,false,BI_WEEKLY,196.45,0.00,MANUAL,,0,26,,false,490231007,MERCHANT,APPROVED,178.94
412037139,353.00,APPROVE,2019-02-27 12:08:03.994000,false,,2019-01-24 11:46:51.776000,1987-06-14,OH,Columbus,43229,RENT,1,2,false,false,EN,false,BI_WEEKLY,116.76,0.00,MANUAL,,0,26,0.00000,false,304261704,MERCHANT,APPROVED,
397534616,74.00,APPROVE,2019-03-01 13:34:04.642000,false,2019-01-28 10:38:04.379000,2019-01-28 10:37:52.880000,1994-02-24,UT,Vernal,84078,RENT,3,0,true,false,EN,false,SEMI_MONTHLY,80.72,0.00,MANUAL,,0,26,0.00000,false,188247,MERCHANT,APPROVED,
569905399,185.00,APPROVE,2019-02-27 12:15:52.405000,false,2019-02-19 10:23:19.734000,2019-02-19 10:23:18.872000,1989-07-20,NV,Reno,89523,RENT,1,0,true,false,EN,false,MONTHLY,69.40,0.00,MANUAL,,0,12,,false,375773629,MERCHANT,APPROVED,76.10
435387034,33.00,APPROVE,2019-02-25 11:07:50.164000,false,2019-01-29 09:26:20.463000,2019-01-29 09:24:00.515000,1985-07-14,TX,Midland,79706,OWN,9,0,true,false,EN,false,BI_WEEKLY,76.77,0.00,CARD,,0,26,0.00000,false,410337650,SNAP_FINANCE_COM,APPROVED,
456187465,201.00,APPROVE,2019-02-27 12:15:52.746000,false,2019-02-19 12:00:43.255000,2019-02-19 12:00:40.906000,1964-06-29,TX,Cumby,75433,OWN,0,6,true,false,EN,false,MONTHLY,172.76,0.00,MANUAL,,0,12,0.00000,false,1136118,MERCHANT,APPROVED,
390587478,182.00,APPROVE,2019-03-01 13:47:31.645000,true,2019-01-29 13:23:45.310000,2019-01-29 13:20:33.805000,1980-09-29,NC,Gastonia,28052,RENT,0,1,true,false,EN,false,SEMI_MONTHLY,50.04,0.00,MANUAL,,0,26,0.00000,false,179736411,SNAP_FINANCE_COM,APPROVED,
655283251,558.00,APPROVE,2019-03-01 13:49:04.722000,false,2019-01-29 13:45:22.280000,2019-01-29 13:35:03.809000,1999-03-19,MS,Vancleave,39565,RENT,0,3,false,false,EN,false,WEEKLY,37.22,0.00,CARD,,0,52,,false,199492856,MERCHANT,APPROVED,34.63
675207992,334.00,APPROVE,2019-02-27 12:19:58.557000,false,2019-02-19 10:23:23.479000,2019-02-19 10:23:13.794000,1993-12-22,UT,Ogden,84404,RENT,1,0,true,false,EN,false,BI_WEEKLY,49.07,0.00,MANUAL,,0,24,,false,352494699,MERCHANT,APPROVED,146.59
591057025,447.00,APPROVE,2019-02-25 11:21:43.580000,false,2019-01-30 09:44:36.636000,2019-01-30 09:42:39.888000,1992-03-17,TX,Houston,77023,OWN,0,5,true,false,EN,false,BI_WEEKLY,81.24,0.00,CARD,,0,26,,false,383338739,MERCHANT,APPROVED,85.75
597856390,130.00,APPROVE,2019-02-27 12:33:32.958000,false,2019-01-25 11:56:19.172000,,1991-06-17,FL,Lakeland,33801,RENT,0,1,true,false,EN,false,MONTHLY,50.83,0.00,MANUAL,,0,52,,false,490233167,SMS,APPROVED,19.57
453458393,272.00,APPROVE,2019-03-01 13:50:09.498000,false,2019-01-30 13:44:19.736000,2019-01-30 13:42:23.347000,1976-10-26,FL,Cooper City,33328,RENT,0,6,true,false,EN,false,SEMI_MONTHLY,104.54,0.00,MANUAL,,0,24,0.00000,false,350952921,MERCHANT,APPROVED,
623513194,273.00,APPROVE,2019-03-01 13:57:46.038000,false,2019-02-19 10:22:54.596000,2019-02-19 10:22:55.667000,1987-11-24,TX,Corpus Christi,78416,RENT,1,6,true,false,EN,false,SEMI_MONTHLY,37.07,0.00,MANUAL,,0,24,,false,321670305,MERCHANT,APPROVED,37.09
420017492,120.00,APPROVE,2019-02-25 11:30:33.150000,false,2019-01-24 12:33:34.888000,2019-01-24 12:33:29.476000,1985-11-18,FL,Sarasota,34234,RENT,4,0,true,false,EN,false,BI_WEEKLY,35.24,0.00,MANUAL,,0,26,0.00000,false,378006521,MERCHANT,APPROVED,
485283357,302.00,APPROVE,2019-03-01 14:33:19.147000,false,2019-01-30 10:21:29.758000,,1988-01-16,CO,Grand Junction,81505,RENT,3,0,true,false,EN,false,WEEKLY,25.90,0.00,MANUAL,,0,52,,false,455748728,MERCHANT,APPROVED,39.80
485336419,262.00,APPROVE,2019-02-27 12:34:18.631000,false,2019-01-25 11:45:56.885000,2019-01-25 11:44:49.016000,1995-09-19,NY,Valley Stream,11581,RENT,0,6,false,false,EN,false,WEEKLY,40.22,0.00,MANUAL,,0,52,,false,94337863,INTERNET,APPROVED,36.86
667444925,520.00,APPROVE,2019-02-27 12:40:01.408000,false,2019-02-19 12:11:49.980000,,1985-04-09,CA,Bellflower,90706,RENT,8,10,false,false,EN,false,BI_WEEKLY,79.09,0.00,CARD,,0,26,,false,390105999,MERCHANT,APPROVED,117.20
357792783,1060.00,APPROVE,2019-03-01 14:39:11.790000,false,2019-01-30 14:18:53.937000,2019-01-30 14:14:46.415000,1997-06-14,NY,Brooklyn,11237,RENT,0,2,true,true,ES,false,WEEKLY,68.88,0.00,MANUAL,QUEUE_RETURNS,0,52,0.00000,false,94337863,MERCHANT,APPROVED,
449801208,397.00,APPROVE,2019-02-25 11:33:17.921000,false,2019-01-30 14:09:05.063000,2019-01-30 14:07:36.571000,1986-09-02,TX,Winnie,77665,OWN,2,4,true,false,EN,false,WEEKLY,90.58,0.00,MANUAL,,0,52,0.00000,false,828630,MERCHANT,APPROVED,
637133856,1011.00,APPROVE,2019-03-01 14:45:15.171000,false,2019-01-29 14:34:14.243000,,1971-08-03,PA,Lancaster,17602,OWN,11,6,true,false,EN,false,MONTHLY,331.93,0.00,CARD,,0,12,,false,250271062,MERCHANT,APPROVED,365.57
515050723,385.00,APPROVE,2019-02-27 12:42:42.139000,false,2019-02-19 12:02:33.639000,2019-02-19 12:02:14.576000,1990-11-26,NY,Bronx,10466,RENT,0,3,false,false,EN,false,WEEKLY,28.39,0.00,MANUAL,,0,52,,false,194826146,MERCHANT,APPROVED,25.69
478798170,583.00,APPROVE,2019-02-27 12:50:44.947000,false,2019-01-30 14:11:58.800000,,1998-05-28,AZ,Anthem,85086,RENT,0,1,true,false,EN,false,MONTHLY,298.51,0.00,CARD,,0,26,,false,325855342,MERCHANT,APPROVED,
399615155,317.00,APPROVE,2019-02-25 11:36:48.553000,false,2019-01-30 12:33:57.661000,2019-01-30 12:33:48.653000,1985-11-18,FL,Sarasota,34234,RENT,4,0,true,false,EN,false,BI_WEEKLY,106.63,0.00,MANUAL,,0,26,0.00000,false,378006521,SMS,APPROVED,
482908404,374.00,APPROVE,2019-02-27 12:56:14.776000,false,2019-01-28 10:15:44.815000,,1988-11-05,IN,Indianapolis,46201,RENT,0,2,true,false,EN,false,BI_WEEKLY,63.86,0.00,MANUAL,,0,52,,false,427336954,MERCHANT,APPROVED,28.67
440172268,146.00,APPROVE,2019-03-01 14:50:38.355000,false,2019-02-19 10:21:28.170000,,1982-09-10,TX,Corsicana,75110,RENT,0,2,true,false,EN,false,WEEKLY,63.50,0.00,MANUAL,,0,52,0.00000,false,399376459,MERCHANT,APPROVED,
466104528,386.00,APPROVE,2019-03-01 14:52:02.998000,false,2019-01-28 12:18:46.653000,,1985-12-13,NV,Las Vegas,89129,RENT,0,6,true,false,EN,false,BI_WEEKLY,72.37,0.00,MANUAL,,0,26,0.00000,false,322279021,SNAP_FINANCE_COM,APPROVED,
